Transaction Date,Post Date,Description,Category,Type,Amount,Memo,Date,Year,Month,Week,Day,Hour,DayOfWeek,IsWeekend,IsMonthEnd,DayOfWeek_sin,DayOfWeek_cos,Hour_sin,Hour_cos,Cleaned_Description,IsLargeAmount,IsVeryLargeAmount,AmountLevel,IsRecurring,Type_Adjustment,Type_Fee,Type_Return,Type_Sale,ZScore_Amount,IsOutlier_Z,PromptText
2023-09-29,11/26/2023,SHELL OIL 12547826003,Gas,sale,-21.56,,2023-11-23,2023,11,47,23,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,shell oil 12547826003,0,0,medium,1,False,False,False,True,0.30615717997228087,0,"Transaction de -21.56€ chez shell oil 12547826003, de type Sale, catégorie Gas"
2023-09-29,11/1/2023,AMZN Mktp US*YP9BM8VZ3,Shopping,sale,-110.18,,2023-10-31,2023,10,44,31,0,1,0,1,0.7818314824680298,0.6234898018587336,0.0,1.0,amzn mktp usyp9bm8vz3,0,0,small,1,False,False,False,True,-1.0120177933800136,0,"Transaction de -110.18€ chez amzn mktp usyp9bm8vz3, de type Sale, catégorie Shopping"
2023-09-29,11/21/2023,MEIJER STORE #150,Groceries,sale,-100.78,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,meijer store 150,0,0,small,0,False,False,False,True,-0.872197834572616,0,"Transaction de -100.78€ chez meijer store 150, de type Sale, catégorie Groceries"
2023-09-29,12/21/2023,AMZN Mktp US*YR26Q2BC3,Shopping,sale,-42.67,,2023-12-20,2023,12,51,20,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,amzn mktp usyr26q2bc3,0,0,medium,1,False,False,False,True,-0.007842748796246978,0,"Transaction de -42.67€ chez amzn mktp usyr26q2bc3, de type Sale, catégorie Shopping"
2023-09-30,10/9/2023,APPLE.COM/BILL,Shopping,sale,-4.26,,2023-10-08,2023,10,40,8,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5634854020327039,0,"Transaction de -4.26€ chez applecombill, de type Sale, catégorie Shopping"
2023-09-30,10/29/2023,TST* Chappys Deli Prattv,Food & Drink,sale,-34.83,,2023-10-28,2023,10,43,28,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,tst chappys deli prattv,0,0,medium,1,False,False,False,True,0.10877304663460376,0,"Transaction de -34.83€ chez tst chappys deli prattv, de type Sale, catégorie Food & Drink"
2023-09-30,11/29/2023,SPI*DUKE-ENERGY,Bills & Utilities,sale,-190.27,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,spidukeenergy,0,0,small,1,False,False,False,True,-2.203313591346446,0,"Transaction de -190.27€ chez spidukeenergy, de type Sale, catégorie Bills & Utilities"
2023-09-30,11/10/2023,CVS/PHARMACY #02964,Health & Wellness,sale,-3.62,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,cvspharmacy 02964,0,0,very_large,1,False,False,False,True,0.5730050588025694,0,"Transaction de -3.62€ chez cvspharmacy 02964, de type Sale, catégorie Health & Wellness"
2023-09-30,12/8/2023,DD DOORDASH FIRSTWOK,Food & Drink,sale,-22.31,,2023-12-07,2023,12,49,7,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,dd doordash firstwok,0,0,medium,0,False,False,False,True,0.2950013321950949,0,"Transaction de -22.31€ chez dd doordash firstwok, de type Sale, catégorie Food & Drink"
2023-09-30,11/9/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-09-30,10/8/2023,KROGER 408,Groceries,sale,-29.2,,2023-10-06,2023,10,40,6,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,kroger 408,0,0,medium,1,False,False,False,True,0.1925162772820131,0,"Transaction de -29.2€ chez kroger 408, de type Sale, catégorie Groceries"
2023-09-30,11/2/2023,CHIPOTLE ONLINE,Food & Drink,sale,-33.25,,2023-11-02,2023,11,44,2,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,chipotle online,0,0,medium,1,False,False,False,True,0.13227469928520885,0,"Transaction de -33.25€ chez chipotle online, de type Sale, catégorie Food & Drink"
2023-09-30,10/19/2023,DD DOORDASH CHICK-FIL,Food & Drink,sale,-35.79,,2023-10-18,2023,10,42,18,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,dd doordash chickfil,0,0,medium,1,False,False,False,True,0.0944935614798057,0,"Transaction de -35.79€ chez dd doordash chickfil, de type Sale, catégorie Food & Drink"
2023-10-01,11/8/2023,NEW CHINA,Food & Drink,sale,-32.45,,2023-11-06,2023,11,45,6,0,0,0,0,0.0,1.0,0.0,1.0,new china,0,0,medium,1,False,False,False,True,0.1441742702475405,0,"Transaction de -32.45€ chez new china, de type Sale, catégorie Food & Drink"
2023-10-01,11/5/2023,DD DOORDASH DELHIPALA,Food & Drink,sale,-25.51,,2023-11-03,2023,11,44,3,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,dd doordash delhipala,0,0,medium,0,False,False,False,True,0.24740304834576804,0,"Transaction de -25.51€ chez dd doordash delhipala, de type Sale, catégorie Food & Drink"
2023-10-01,12/3/2023,KROGER,Groceries,sale,-135.23,,2023-11-30,2023,11,48,30,0,3,0,1,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.3846231091380248,0,"Transaction de -135.23€ chez kroger, de type Sale, catégorie Groceries"
2023-10-01,12/20/2023,APPLE.COM/BILL,Shopping,sale,-3.18,,2023-12-19,2023,12,51,19,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5795498228318517,0,"Transaction de -3.18€ chez applecombill, de type Sale, catégorie Shopping"
2023-10-01,11/13/2023,TARGET.COM  *,Shopping,sale,-116.7,,2023-11-12,2023,11,45,12,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,targetcom  ,0,0,small,1,False,False,False,True,-1.108999296723017,0,"Transaction de -116.7€ chez targetcom  , de type Sale, catégorie Shopping"
2023-10-01,10/15/2023,PARKMOBILE,Travel,sale,-1.5,,2023-10-14,2023,10,41,14,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,parkmobile,0,0,very_large,1,False,False,False,True,0.6045389218527483,0,"Transaction de -1.5€ chez parkmobile, de type Sale, catégorie Travel"
2023-10-01,10/24/2023,TST* Docs Seafood - Stea,Food & Drink,sale,-94.12,,2023-10-22,2023,10,42,22,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,tst docs seafood  stea,0,0,small,1,False,False,False,True,-0.7731339063112046,0,"Transaction de -94.12€ chez tst docs seafood  stea, de type Sale, catégorie Food & Drink"
2023-10-01,11/12/2023,AMZN Mktp US*9Y0CG1Z63,Shopping,sale,-32.54,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amzn mktp us9y0cg1z63,0,0,medium,1,False,False,False,True,0.14283556851427825,0,"Transaction de -32.54€ chez amzn mktp us9y0cg1z63, de type Sale, catégorie Shopping"
2023-10-01,11/15/2023,PANERA BREAD #204922 K,Food & Drink,sale,-15.03,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,panera bread 204922 k,0,0,large,1,False,False,False,True,0.40328742795231337,0,"Transaction de -15.03€ chez panera bread 204922 k, de type Sale, catégorie Food & Drink"
2023-10-01,11/16/2023,AMZN Mktp US*QP6QE5ZN3,Shopping,sale,-68.3,,2023-11-15,2023,11,46,15,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,amzn mktp usqp6qe5zn3,0,0,small,0,False,False,False,True,-0.3890752535019488,0,"Transaction de -68.3€ chez amzn mktp usqp6qe5zn3, de type Sale, catégorie Shopping"
2023-10-01,10/8/2023,DISNEY RESORTS-WDTC,Travel,sale,-200.0,,2023-10-05,2023,10,40,5,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,disney resortswdtc,0,0,small,1,False,False,False,True,-2.3480421231758055,0,"Transaction de -200.0€ chez disney resortswdtc, de type Sale, catégorie Travel"
2023-10-01,12/24/2023,CHIPOTLE ONLINE,Food & Drink,sale,-33.17,,2023-12-24,2023,12,51,24,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,chipotle online,0,0,medium,1,False,False,False,True,0.13346465638144198,0,"Transaction de -33.17€ chez chipotle online, de type Sale, catégorie Food & Drink"
2023-10-01,10/22/2023,TACO BELL 035298,Food & Drink,sale,-8.18,,2023-10-19,2023,10,42,19,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,taco bell 035298,0,0,very_large,0,False,False,False,True,0.5051775043172786,0,"Transaction de -8.18€ chez taco bell 035298, de type Sale, catégorie Food & Drink"
2023-10-01,12/8/2023,DD DOORDASH FIRSTWOK,Food & Drink,sale,-22.31,,2023-12-07,2023,12,49,7,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,dd doordash firstwok,0,0,medium,0,False,False,False,True,0.2950013321950949,0,"Transaction de -22.31€ chez dd doordash firstwok, de type Sale, catégorie Food & Drink"
2023-10-01,12/7/2023,DD DOORDASH MCDONALDS,Food & Drink,sale,-30.16,,2023-12-06,2023,12,49,6,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,dd doordash mcdonalds,0,0,medium,1,False,False,False,True,0.17823679212721505,0,"Transaction de -30.16€ chez dd doordash mcdonalds, de type Sale, catégorie Food & Drink"
2023-10-01,11/12/2023,KROGER,Groceries,sale,-169.15,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.8891649179408894,0,"Transaction de -169.15€ chez kroger, de type Sale, catégorie Groceries"
2023-10-01,11/10/2023,DD DOORDASH CHUYS,Food & Drink,sale,-35.76,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,dd doordash chuys,0,0,medium,1,False,False,False,True,0.09493979539089316,0,"Transaction de -35.76€ chez dd doordash chuys, de type Sale, catégorie Food & Drink"
2023-10-01,12/24/2023,MICHAELS STORES 1352,Shopping,sale,-49.72,,2023-12-23,2023,12,51,23,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,michaels stores 1352,0,0,small,0,False,False,False,True,-0.11270771790179507,0,"Transaction de -49.72€ chez michaels stores 1352, de type Sale, catégorie Shopping"
2023-10-01,10/8/2023,DD DOORDASH MODPIZZA,Food & Drink,sale,-26.4,,2023-10-07,2023,10,40,7,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,dd doordash modpizza,0,0,medium,0,False,False,False,True,0.23416477565017407,0,"Transaction de -26.4€ chez dd doordash modpizza, de type Sale, catégorie Food & Drink"
2023-10-01,10/27/2023,DA CAR WASH,Automotive,sale,-15.0,,2023-10-26,2023,10,43,26,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,da car wash,0,0,large,0,False,False,False,True,0.4037336618634008,0,"Transaction de -15.0€ chez da car wash, de type Sale, catégorie Automotive"
2023-10-01,12/6/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-12-05,2023,12,49,5,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-10-01,10/11/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-10-09,2023,10,41,9,0,0,0,0,0.0,1.0,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-10-01,10/9/2023,AMZN Mktp US*TE9U858D2,Shopping,sale,-9.6,,2023-10-09,2023,10,41,9,0,0,0,0,0.0,1.0,0.0,1.0,amzn mktp uste9u858d2,0,0,large,1,False,False,False,True,0.4840557658591398,0,"Transaction de -9.6€ chez amzn mktp uste9u858d2, de type Sale, catégorie Shopping"
2023-10-01,10/13/2023,KROGER,Groceries,sale,-168.28,,2023-10-11,2023,10,41,11,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.8762241345193535,0,"Transaction de -168.28€ chez kroger, de type Sale, catégorie Groceries"
2023-10-01,10/30/2023,TARGET.COM  *,Shopping,sale,-11.71,,2023-10-29,2023,10,43,29,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,targetcom  ,0,0,large,1,False,False,False,True,0.4526706474459899,0,"Transaction de -11.71€ chez targetcom  , de type Sale, catégorie Shopping"
2023-10-01,10/27/2023,TOM THUMB #0103,Gas,sale,-1.42,,2023-10-26,2023,10,43,26,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,tom thumb 0103,0,0,very_large,0,False,False,False,True,0.6057288789489814,0,"Transaction de -1.42€ chez tom thumb 0103, de type Sale, catégorie Gas"
2023-10-01,11/24/2023,AMZN Mktp US*SI8GH1J23,Shopping,sale,-61.06,,2023-11-24,2023,11,47,24,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amzn mktp ussi8gh1j23,0,0,small,1,False,False,False,True,-0.281384136292847,0,"Transaction de -61.06€ chez amzn mktp ussi8gh1j23, de type Sale, catégorie Shopping"
2023-10-02,12/22/2023,AMZN Mktp US*XG7J13XK3,Shopping,sale,-24.54,,2023-12-21,2023,12,51,21,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp usxg7j13xk3,0,0,medium,1,False,False,False,True,0.26183127813759527,0,"Transaction de -24.54€ chez amzn mktp usxg7j13xk3, de type Sale, catégorie Shopping"
2023-10-02,11/12/2023,KROGER,Groceries,sale,-169.15,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.8891649179408894,0,"Transaction de -169.15€ chez kroger, de type Sale, catégorie Groceries"
2023-10-02,10/4/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.34,,2023-10-04,2023,10,40,4,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,very_large,1,False,False,False,True,0.48792312642189767,0,"Transaction de -9.34€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-02,11/12/2023,AMZN Mktp US*9Y0CG1Z63,Shopping,sale,-32.54,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amzn mktp us9y0cg1z63,0,0,medium,1,False,False,False,True,0.14283556851427825,0,"Transaction de -32.54€ chez amzn mktp us9y0cg1z63, de type Sale, catégorie Shopping"
2023-10-02,10/29/2023,TARGET.COM  *,Shopping,sale,-29.67,,2023-10-27,2023,10,43,27,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,targetcom  ,0,0,medium,1,False,False,False,True,0.18552527934164317,0,"Transaction de -29.67€ chez targetcom  , de type Sale, catégorie Shopping"
2023-10-02,11/6/2023,COSTCO WHSE #1632,Groceries,sale,-202.67,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,costco whse 1632,0,0,small,0,False,False,False,True,-2.3877569412625874,0,"Transaction de -202.67€ chez costco whse 1632, de type Sale, catégorie Groceries"
2023-10-02,10/8/2023,DISNEY RESORTS-WDTC,Travel,sale,-200.0,,2023-10-05,2023,10,40,5,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,disney resortswdtc,0,0,small,1,False,False,False,True,-2.3480421231758055,0,"Transaction de -200.0€ chez disney resortswdtc, de type Sale, catégorie Travel"
2023-10-02,11/16/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-1.19,,2023-11-15,2023,11,46,15,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.6091500056006518,0,"Transaction de -1.19€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-10-02,12/3/2023,AMZN Mktp US*CM6KZ0N93,Shopping,sale,-16.97,,2023-12-01,2023,12,48,1,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amzn mktp uscm6kz0n93,0,0,large,1,False,False,False,True,0.374430968368659,0,"Transaction de -16.97€ chez amzn mktp uscm6kz0n93, de type Sale, catégorie Shopping"
2023-10-02,12/18/2023,COBBLESTONE BROOKVILLE,Travel,sale,-12.0,,2023-12-16,2023,12,50,16,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,cobblestone brookville,0,0,large,1,False,False,False,True,0.4483570529721447,0,"Transaction de -12.0€ chez cobblestone brookville, de type Sale, catégorie Travel"
2023-10-02,10/9/2023,AMZN Mktp US*T90WX7RJ1,Shopping,sale,-49.62,,2023-10-09,2023,10,41,9,0,0,0,0,0.0,1.0,0.0,1.0,amzn mktp ust90wx7rj1,0,0,small,1,False,False,False,True,-0.11122027153150359,0,"Transaction de -49.62€ chez amzn mktp ust90wx7rj1, de type Sale, catégorie Shopping"
2023-10-02,11/15/2023,Amazon.com*AU49M19B3,Shopping,sale,-11.73,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,amazoncomau49m19b3,0,0,large,1,False,False,False,True,0.45237315817193163,0,"Transaction de -11.73€ chez amazoncomau49m19b3, de type Sale, catégorie Shopping"
2023-10-02,12/11/2023,CHIPOTLE ONLINE,Food & Drink,sale,-27.02,,2023-12-11,2023,12,50,11,0,0,0,0,0.0,1.0,0.0,1.0,chipotle online,0,0,medium,1,False,False,False,True,0.22494260815436698,0,"Transaction de -27.02€ chez chipotle online, de type Sale, catégorie Food & Drink"
2023-10-03,9/26/2023,THE HONEST COMPANY  INC.,Shopping,sale,-11.87,,2023-09-25,2023,9,39,25,0,0,0,0,0.0,1.0,0.0,1.0,the honest company  inc,0,0,large,0,False,False,False,True,0.45029073325352365,0,"Transaction de -11.87€ chez the honest company  inc, de type Sale, catégorie Shopping"
2023-10-03,10/8/2023,KROGER,Groceries,sale,-185.49,,2023-10-05,2023,10,40,5,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-2.1322136548465145,0,"Transaction de -185.49€ chez kroger, de type Sale, catégorie Groceries"
2023-10-03,10/12/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-10-12,2023,10,41,12,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-03,12/3/2023,Subway 2594,Food & Drink,sale,-12.96,,2023-12-02,2023,12,48,2,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,subway 2594,0,0,large,1,False,False,False,True,0.43407756781734663,0,"Transaction de -12.96€ chez subway 2594, de type Sale, catégorie Food & Drink"
2023-10-03,10/5/2023,GOLD STAR CHILI MAINEVILL,Food & Drink,sale,-21.22,,2023-10-03,2023,10,40,3,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,gold star chili mainevill,0,0,medium,1,False,False,False,True,0.31121449763127185,0,"Transaction de -21.22€ chez gold star chili mainevill, de type Sale, catégorie Food & Drink"
2023-10-03,11/17/2023,CVS/PHARMACY #02964,Health & Wellness,sale,-18.32,,2023-11-16,2023,11,46,16,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,cvspharmacy 02964,0,0,large,1,False,False,False,True,0.35435044236972424,0,"Transaction de -18.32€ chez cvspharmacy 02964, de type Sale, catégorie Health & Wellness"
2023-10-03,11/14/2023,Amazon.com*JZ24W9QG3,Shopping,sale,-215.64,,2023-11-13,2023,11,46,13,0,0,0,0,0.0,1.0,0.0,1.0,amazoncomjz24w9qg3,0,0,small,1,False,False,False,True,-2.58067873548939,0,"Transaction de -215.64€ chez amazoncomjz24w9qg3, de type Sale, catégorie Shopping"
2023-10-03,12/11/2023,Amazon.com*J49IE8H43,Shopping,sale,-10.12,,2023-12-10,2023,12,49,10,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amazoncomj49ie8h43,0,0,large,1,False,False,False,True,0.47632104473362424,0,"Transaction de -10.12€ chez amazoncomj49ie8h43, de type Sale, catégorie Shopping"
2023-10-03,10/8/2023,Amazon.com*T99O53DG1,Shopping,sale,-7.19,,2023-10-07,2023,10,40,7,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amazoncomt99o53dg1,0,0,very_large,1,False,False,False,True,0.5199032233831641,0,"Transaction de -7.19€ chez amazoncomt99o53dg1, de type Sale, catégorie Shopping"
2023-10-03,11/12/2023,8854 Great Clips at River,Personal,sale,-25.0,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,8854 great clips at river,0,0,medium,1,False,False,False,True,0.2549890248342545,0,"Transaction de -25.0€ chez 8854 great clips at river, de type Sale, catégorie Personal"
2023-10-03,12/24/2023,HOBBY-LOBBY #0219,Shopping,sale,-48.65,,2023-12-22,2023,12,51,22,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,hobbylobby 0219,0,0,small,1,False,False,False,True,-0.09679204173967641,0,"Transaction de -48.65€ chez hobbylobby 0219, de type Sale, catégorie Shopping"
2023-10-03,11/5/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-1.39,,2023-11-04,2023,11,44,4,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.6061751128600689,0,"Transaction de -1.39€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-10-03,10/18/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-10-18,2023,10,42,18,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-10-03,10/16/2023,SQ *KLEATHER'S PUMPKIN PA,Shopping,sale,-23.82,,2023-10-15,2023,10,41,15,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,sq kleathers pumpkin pa,0,0,medium,0,False,False,False,True,0.2725408920036938,0,"Transaction de -23.82€ chez sq kleathers pumpkin pa, de type Sale, catégorie Shopping"
2023-10-03,11/3/2023,AMZN Mktp US*KD7WJ1UG3,Shopping,sale,-20.17,,2023-11-02,2023,11,44,2,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp uskd7wj1ug3,0,0,large,1,False,False,False,True,0.3268326845193322,0,"Transaction de -20.17€ chez amzn mktp uskd7wj1ug3, de type Sale, catégorie Shopping"
